Query 3 - Hourly Error Analysis
Generated at: 2026-05-16 19:31:37 IST
Hadoop run_id: 29
Pig run_id: 30
Hive run_id (successful): NONE
Hive last attempted run_id: 36
Hive note: current Hive environment did not produce result rows in q tables yet.

===== Hadoop-MapReduce =====
batch_id	log_date	log_hour	error_request_count	total_request_count	error_rate	distinct_error_hosts
199530	1995-07-27	13	28	8982	0.0031173458027165444	9
199530	1995-07-27	14	44	9714	0.004529544986617253	13
199530	1995-07-27	15	48	8780	0.005466970387243736	13
199530	1995-07-27	16	24	7766	0.003090394025238218	10
199530	1995-07-27	17	52	6806	0.007640317367029092	9
199530	1995-07-27	18	34	5084	0.006687647521636507	3
199530	1995-07-27	19	28	3900	0.0071794871794871795	8
199530	1995-07-27	20	4	4134	0.0009675858732462506	2
199530	1995-07-27	21	28	4218	0.006638217164532954	8
199530	1995-07-27	22	20	3438	0.005817335660267597	6
199530	1995-07-27	23	22	2932	0.007503410641200546	4
199530	1995-07-28	0	14	3076	0.004551365409622887	4
199530	1995-07-28	1	8	2172	0.003683241252302026	3
199530	1995-07-28	2	22	1958	0.011235955056179775	6
199530	1995-07-28	3	12	2404	0.004991680532445923	3
199530	1995-07-28	4	10	1758	0.005688282138794084	3
199530	1995-07-28	5	4	1832	0.002183406113537118	2
199530	1995-07-28	6	0	2172	0	0
199530	1995-07-28	7	8	3232	0.0024752475247524753	4
199530	1995-07-28	8	20	5082	0.003935458480913027	7
199530	1995-07-28	9	24	5482	0.004377964246625319	8
199530	1995-07-28	10	18	7110	0.002531645569620253	8
199530	1995-07-28	11	26	7138	0.0036424768842813113	9
199530	1995-07-28	12	18	7010	0.0025677603423680455	5
199530	1995-07-28	13	4	3810	0.0010498687664041995	1
199531	1995-08-01	0	8	3284	0.00243605359317905	4
199531	1995-08-01	1	38	2770	0.013718411552346571	8
199531	1995-08-01	2	10	1986	0.005035246727089627	2
199531	1995-08-01	3	170	2438	0.06972928630024611	16
199531	1995-08-01	4	2	1970	0.0010152284263959391	1
199531	1995-08-01	5	10	2292	0.004363001745200698	4
199531	1995-08-01	6	2	2044	0.0009784735812133072	1
199531	1995-08-01	7	18	3556	0.005061867266591676	6
199531	1995-08-01	8	60	5716	0.010496850944716585	11
199531	1995-08-01	9	22	6398	0.0034385745545482964	7
199531	1995-08-01	10	36	7576	0.004751847940865892	14
199531	1995-08-01	11	34	8096	0.004199604743083004	9
199531	1995-08-01	12	36	8886	0.004051316677920324	9
199531	1995-08-01	13	20	6598	0.003031221582297666	5
199531	1995-08-01	14	22	4382	0.005020538566864446	4
199531	1995-08-03	4	0	32	0	0
199531	1995-08-03	5	0	86	0	0
199531	1995-08-03	6	4	140	0.02857142857142857	1
199531	1995-08-03	7	0	116	0	0
199531	1995-08-03	8	0	228	0	0
199531	1995-08-03	9	0	44	0	0
199531	1995-08-03	10	0	114	0	0
199531	1995-08-03	11	24	4876	0.004922067268252666	8
199531	1995-08-03	12	90	10348	0.008697332817935832	29
199531	1995-08-03	13	76	7512	0.010117145899893504	22
199531	1995-08-03	14	20	8112	0.002465483234714004	9
199531	1995-08-03	15	26	9048	0.0028735632183908046	11
199531	1995-08-03	16	82	8618	0.00951496867022511	23
199531	1995-08-03	17	54	7628	0.007079181961195595	11
199531	1995-08-03	18	44	5608	0.007845934379457917	11
199531	1995-08-03	19	22	3534	0.00622524052065648	6
199531	1995-08-03	20	50	5058	0.009885330170027679	8
199531	1995-08-03	21	60	3680	0.016304347826086956	11
199531	1995-08-03	22	22	4568	0.004816112084063047	9
199531	1995-08-03	23	32	3424	0.009345794392523364	5
199531	1995-08-04	0	22	2450	0.008979591836734694	7
199531	1995-08-04	1	8	3414	0.0023432923257176333	4
199531	1995-08-04	2	12	2236	0.005366726296958855	4
199531	1995-08-04	3	12	2422	0.00495458298926507	3
199531	1995-08-04	4	4	2246	0.0017809439002671415	2
199531	1995-08-04	5	8	2374	0.003369839932603201	3
199531	1995-08-04	6	4	2878	0.001389854065323141	2
199531	1995-08-04	7	18	3712	0.004849137931034483	4
199531	1995-08-04	8	30	5644	0.005315379163713678	8
199531	1995-08-04	9	26	6562	0.003962206644315757	9
199531	1995-08-04	10	60	8172	0.007342143906020558	11
199531	1995-08-04	11	34	7014	0.004847447961220416	11
199531	1995-08-04	12	28	7678	0.0036467830164105238	11
199531	1995-08-04	13	22	8812	0.0024965955515206537	9
199531	1995-08-04	14	14	7078	0.0019779598756710934	6
199531	1995-08-04	15	64	8142	0.007860476541390321	20
199531	1995-08-04	16	74	9268	0.007984462667242124	19
199531	1995-08-04	17	36	5938	0.006062647356012125	11
199531	1995-08-04	18	82	4868	0.01684470008216927	15
199531	1995-08-04	19	26	4262	0.006100422336931018	8
199531	1995-08-04	20	50	3908	0.0127942681678608	15
199531	1995-08-04	21	18	3352	0.0053699284009546535	7
199531	1995-08-04	22	16	3316	0.0048250904704463205	5
199531	1995-08-04	23	26	3362	0.007733491969066032	8
199531	1995-08-05	0	10	2628	0.00380517503805175	4
199531	1995-08-05	1	34	2716	0.012518409425625921	5
199531	1995-08-05	2	30	2338	0.01283147989734816	10
199531	1995-08-05	3	6	1508	0.003978779840848806	3
199531	1995-08-05	4	4	1130	0.0035398230088495575	1
199531	1995-08-05	5	12	1428	0.008403361344537815	3
199531	1995-08-05	6	6	1292	0.0046439628482972135	2
199531	1995-08-05	7	6	1496	0.004010695187165776	3
199531	1995-08-05	8	18	1940	0.009278350515463918	5
199531	1995-08-05	9	14	2508	0.005582137161084529	6
199531	1995-08-05	10	6	2414	0.0024855012427506215	3
199531	1995-08-05	11	32	3068	0.010430247718383311	13
199531	1995-08-05	12	28	3396	0.008244994110718492	8
199531	1995-08-05	13	30	3904	0.007684426229508197	7
199531	1995-08-05	14	26	3618	0.007186290768380321	9
199531	1995-08-05	15	46	2974	0.01546738399462004	8
199531	1995-08-05	16	20	3640	0.005494505494505495	7
199531	1995-08-05	17	22	3090	0.007119741100323625	7
199531	1995-08-05	18	16	3214	0.004978220286247666	4
199531	1995-08-05	19	8	2548	0.0031397174254317113	2
199531	1995-08-05	20	16	3500	0.004571428571428572	5
199531	1995-08-05	21	32	3004	0.010652463382157125	6
199531	1995-08-05	22	26	3442	0.007553747821034283	10
199531	1995-08-05	23	24	2980	0.008053691275167786	11
199531	1995-08-06	0	28	3918	0.0071465033180193975	11
199531	1995-08-06	1	10	2134	0.004686035613870665	3
199531	1995-08-06	2	200	2132	0.09380863039399624	11
199531	1995-08-06	3	130	1650	0.07878787878787878	15
199531	1995-08-06	4	8	1232	0.006493506493506494	3
199531	1995-08-06	5	6	1418	0.004231311706629055	2
199531	1995-08-06	6	14	1302	0.010752688172043012	3
199531	1995-08-06	7	4	1086	0.003683241252302026	1
199531	1995-08-06	8	2	1200	0.0016666666666666668	1
199531	1995-08-06	9	26	2418	0.010752688172043012	6
199531	1995-08-06	10	22	2648	0.008308157099697885	9
199531	1995-08-06	11	30	2682	0.011185682326621925	5
199531	1995-08-06	12	28	2856	0.00980392156862745	7
199531	1995-08-06	13	14	2714	0.005158437730287398	5
199531	1995-08-06	14	20	3484	0.0057405281285878304	6
199531	1995-08-06	15	20	4386	0.004559963520291838	8
199531	1995-08-06	16	60	3904	0.015368852459016393	8
199531	1995-08-06	17	14	3710	0.0037735849056603774	6
199531	1995-08-06	18	24	3562	0.00673778775968557	10
199531	1995-08-06	19	24	3226	0.007439553626782393	8
199531	1995-08-06	20	22	2784	0.007902298850574713	8
199531	1995-08-06	21	6	3176	0.001889168765743073	3
199531	1995-08-06	22	22	4358	0.005048187241854061	9
199531	1995-08-06	23	12	2852	0.004207573632538569	5
199532	1995-08-07	0	26	2872	0.009052924791086351	7
199532	1995-08-07	1	36	2436	0.014778325123152709	9
199532	1995-08-07	2	316	2748	0.11499272197962154	23
199532	1995-08-07	3	30	2490	0.012048192771084338	8
199532	1995-08-07	4	4	2004	0.001996007984031936	2
199532	1995-08-07	5	4	1888	0.00211864406779661	2
199532	1995-08-07	6	14	2302	0.006081668114682885	5
199532	1995-08-07	7	8	3712	0.0021551724137931034	2
199532	1995-08-07	8	26	5034	0.005164878823996822	7
199532	1995-08-07	9	20	6762	0.0029577048210588583	7
199532	1995-08-07	10	38	6566	0.005787389582698751	11
199532	1995-08-07	11	64	7310	0.008755129958960328	11
199532	1995-08-07	12	106	8628	0.012285581826611033	20
199532	1995-08-07	13	58	8804	0.006587914584279873	14
199532	1995-08-07	14	22	7394	0.0029753854476602653	8
199532	1995-08-07	15	62	8406	0.007375684035212943	15
199532	1995-08-07	16	30	7624	0.003934942287513116	8
199532	1995-08-07	17	30	4088	0.007338551859099804	8
199532	1995-08-07	18	42	4892	0.008585445625511038	15
199532	1995-08-07	19	40	3678	0.010875475802066341	9
199532	1995-08-07	20	18	3690	0.004878048780487805	6
199532	1995-08-07	21	22	4094	0.00537371763556424	7
199532	1995-08-07	22	14	3704	0.003779697624190065	3
199532	1995-08-07	23	38	3586	0.010596765197992191	8
199532	1995-08-08	0	58	2824	0.020538243626062325	11
199532	1995-08-08	1	38	3230	0.011764705882352941	9
199532	1995-08-08	2	20	2494	0.00801924619085806	7
199532	1995-08-08	3	6	2062	0.002909796314258002	2
199532	1995-08-08	4	8	1612	0.004962779156327543	3
199532	1995-08-08	5	2	1536	0.0013020833333333333	1
199532	1995-08-08	6	6	2188	0.002742230347349177	2
199532	1995-08-08	7	14	3048	0.004593175853018373	1
199532	1995-08-08	8	54	4246	0.012717852096090438	9
199532	1995-08-08	9	30	6424	0.004669987546699875	7
199532	1995-08-08	10	30	5700	0.005263157894736842	11
199532	1995-08-08	11	6	6174	0.0009718172983479105	3
199532	1995-08-08	12	24	6412	0.0037429819089207735	8
199532	1995-08-08	13	96	8136	0.011799410029498525	16
199532	1995-08-08	14	30	8278	0.00362406378352259	11
199532	1995-08-08	15	28	10184	0.0027494108405341712	9
199532	1995-08-08	16	56	8150	0.0068711656441717795	15
199532	1995-08-08	17	40	6406	0.0062441461130190445	10
199532	1995-08-08	18	22	6206	0.003544956493715759	4
199532	1995-08-08	19	26	5276	0.004927975739196361	9
199532	1995-08-08	20	74	5214	0.014192558496355964	5
199532	1995-08-08	21	38	4808	0.007903494176372712	10
199532	1995-08-08	22	54	5406	0.009988901220865706	10
199532	1995-08-08	23	28	4268	0.006560449859418931	9
199532	1995-08-09	0	14	4088	0.003424657534246575	7
199532	1995-08-09	1	10	2304	0.004340277777777778	3
199532	1995-08-09	2	10	2688	0.003720238095238095	5
199532	1995-08-09	3	18	2702	0.006661732050333087	5
199532	1995-08-09	4	14	2018	0.006937561942517344	5
199532	1995-08-09	5	12	2098	0.005719733079122974	4
199532	1995-08-09	6	20	2088	0.009578544061302681	7
199532	1995-08-09	7	10	3716	0.002691065662002153	4
199532	1995-08-09	8	12	5996	0.0020013342228152103	4
199532	1995-08-09	9	18	7414	0.0024278392230914487	8
199532	1995-08-09	10	52	7368	0.007057546145494028	14
199532	1995-08-09	11	36	8342	0.004315511867657636	8
199532	1995-08-09	12	20	6542	0.003057169061449098	7
199532	1995-08-09	13	28	5248	0.005335365853658537	7
199532	1995-08-09	14	30	6926	0.004331504475887958	11
199532	1995-08-09	15	50	8652	0.005779010633379565	12
199532	1995-08-09	16	60	7672	0.007820646506777894	9
199532	1995-08-09	17	22	7406	0.002970564407237375	8
199532	1995-08-09	18	14	5086	0.0027526543452615023	5
199532	1995-08-09	19	28	5432	0.005154639175257732	11
199532	1995-08-09	20	36	4290	0.008391608391608392	5
199532	1995-08-09	21	18	4580	0.003930131004366812	7
199532	1995-08-09	22	12	4200	0.002857142857142857	6
199532	1995-08-09	23	18	4058	0.004435682602267127	6
199532	1995-08-10	0	30	3534	0.008488964346349746	7
199532	1995-08-10	1	18	2764	0.006512301013024602	3
199532	1995-08-10	2	66	2374	0.02780117944397641	5
199532	1995-08-10	3	12	2406	0.004987531172069825	4
199532	1995-08-10	4	2	2028	0.0009861932938856016	1
199532	1995-08-10	5	2	2516	0.000794912559618442	1
199532	1995-08-10	6	10	2470	0.004048582995951417	3
199532	1995-08-10	7	22	4308	0.00510677808727948	8
199532	1995-08-10	8	20	6056	0.0033025099075297227	6
199532	1995-08-10	9	12	6516	0.001841620626151013	6
199532	1995-08-10	10	62	7528	0.008235919234856535	12
199532	1995-08-10	11	4	7140	0.0005602240896358543	2
199532	1995-08-10	12	36	7944	0.004531722054380665	11
199532	1995-08-10	13	36	7950	0.004528301886792453	13
199532	1995-08-10	14	28	8372	0.0033444816053511705	13
199532	1995-08-10	15	32	9412	0.003399915002124947	10
199532	1995-08-10	16	22	6882	0.0031967451322290033	5
199532	1995-08-10	17	50	6284	0.007956715467854869	14
199532	1995-08-10	18	12	4286	0.0027998133457769483	5
199532	1995-08-10	19	28	4630	0.006047516198704104	8
199532	1995-08-10	20	36	4056	0.008875739644970414	10
199532	1995-08-10	21	16	4314	0.0037088548910523874	5
199532	1995-08-10	22	36	5144	0.006998444790046656	7
199532	1995-08-10	23	24	3558	0.006745362563237774	5
199532	1995-08-11	0	8	3008	0.0026595744680851063	4
199532	1995-08-11	1	4	2626	0.0015232292460015233	2
199532	1995-08-11	2	22	2648	0.008308157099697885	4
199532	1995-08-11	3	10	2308	0.004332755632582322	4
199532	1995-08-11	4	26	1988	0.013078470824949699	6
199532	1995-08-11	5	0	2324	0	0
199532	1995-08-11	6	10	2870	0.003484320557491289	3
199532	1995-08-11	7	22	3972	0.0055387713997985906	6
199532	1995-08-11	8	22	5306	0.0041462495288352805	8
199532	1995-08-11	9	18	6842	0.002630809704764689	8
199532	1995-08-11	10	18	7660	0.002349869451697128	8
199532	1995-08-11	11	8	6952	0.0011507479861910242	3
199532	1995-08-11	12	86	9118	0.009431892958982233	13
199532	1995-08-11	13	12	8378	0.0014323227500596801	4
199532	1995-08-11	14	58	9372	0.006188647033717456	11
199532	1995-08-11	15	56	9452	0.005924672027084215	15
199532	1995-08-11	16	46	8100	0.005679012345679012	9
199532	1995-08-11	17	42	6264	0.006704980842911878	8
199532	1995-08-11	18	6	4568	0.0013134851138353765	3
199532	1995-08-11	19	20	3956	0.005055611729019211	4
199532	1995-08-11	20	12	4382	0.0027384755819260614	5
199532	1995-08-11	21	18	4278	0.004207573632538569	5
199532	1995-08-11	22	18	3724	0.004833512352309345	4
199532	1995-08-11	23	6	2388	0.002512562814070352	3
199532	1995-08-12	0	4	2972	0.0013458950201884253	2
199532	1995-08-12	1	4	2414	0.0016570008285004142	2
199532	1995-08-12	2	4	1506	0.0026560424966799467	2
199532	1995-08-12	3	6	1494	0.004016064257028112	3
199532	1995-08-12	4	12	1874	0.0064034151547491995	4
199532	1995-08-12	5	2	1648	0.0012135922330097086	1
199532	1995-08-12	6	6	1606	0.0037359900373599006	3
199532	1995-08-12	7	16	1698	0.009422850412249705	5
199532	1995-08-12	8	6	2000	0.003	2
199532	1995-08-12	9	12	2334	0.005141388174807198	6
199532	1995-08-12	10	26	4082	0.006369426751592357	5
199532	1995-08-12	11	14	3602	0.003886729594669628	6
199532	1995-08-12	12	26	3224	0.008064516129032258	7
199532	1995-08-12	13	20	4148	0.0048216007714561235	6
199532	1995-08-12	14	16	3574	0.004476776720761052	6
199532	1995-08-12	15	26	4298	0.00604932526756631	8
199532	1995-08-12	16	18	4190	0.0042959427207637235	5
199532	1995-08-12	17	40	4632	0.008635578583765112	9
199532	1995-08-12	18	20	4024	0.004970178926441352	6
199532	1995-08-12	19	12	3702	0.0032414910858995136	4
199532	1995-08-12	20	34	4078	0.008337420304070623	10
199532	1995-08-12	21	8	3596	0.002224694104560623	2
199532	1995-08-12	22	16	4760	0.0033613445378151263	4
199532	1995-08-12	23	46	4684	0.00982066609735269	7
199532	1995-08-13	0	20	4506	0.004438526409232135	6
199532	1995-08-13	1	24	2516	0.009538950715421303	7
199532	1995-08-13	2	2	532	0.0037593984962406013	1
199532	1995-08-13	3	0	890	0	0
199532	1995-08-13	4	6	1810	0.0033149171270718232	3
199532	1995-08-13	5	8	1544	0.0051813471502590676	2
199532	1995-08-13	6	4	1006	0.003976143141153081	2
199532	1995-08-13	7	8	2028	0.0039447731755424065	4
199532	1995-08-13	8	6	1200	0.005	1
199532	1995-08-13	9	12	2516	0.0047694753577106515	4
199532	1995-08-13	10	26	2742	0.009482129832239242	5
199532	1995-08-13	11	6	3260	0.0018404907975460123	2
199532	1995-08-13	12	14	3074	0.004554326610279766	5
199532	1995-08-13	13	24	4102	0.005850804485616773	9
199532	1995-08-13	14	50	4586	0.010902747492368076	9
199532	1995-08-13	15	6	4014	0.0014947683109118087	2
199532	1995-08-13	16	40	4436	0.009017132551848512	9
199532	1995-08-13	17	28	4474	0.006258381761287439	11
199532	1995-08-13	18	8	4144	0.0019305019305019305	4
199532	1995-08-13	19	24	3646	0.006582556226001097	7
199532	1995-08-13	20	14	3542	0.003952569169960474	4
199532	1995-08-13	21	10	3466	0.0028851702250432777	3
199532	1995-08-13	22	54	4864	0.011101973684210526	12
199532	1995-08-13	23	38	4062	0.009354997538158542	10
199533	1995-08-14	0	16	4070	0.003931203931203931	5
199533	1995-08-14	1	30	2928	0.010245901639344262	7
199533	1995-08-14	2	8	2548	0.0031397174254317113	4
199533	1995-08-14	3	12	2062	0.005819592628516004	5
199533	1995-08-14	4	8	1582	0.0050568900126422255	2
199533	1995-08-14	5	26	2202	0.011807447774750226	6
199533	1995-08-14	6	26	2176	0.011948529411764705	7
199533	1995-08-14	7	12	3306	0.003629764065335753	4
199533	1995-08-14	8	22	5018	0.00438421681944998	5
199533	1995-08-14	9	26	6452	0.0040297582145071295	10
199533	1995-08-14	10	46	6652	0.006915213469633193	12
199533	1995-08-14	11	30	6660	0.0045045045045045045	11
199533	1995-08-14	12	38	8946	0.004247708473060586	14
199533	1995-08-14	13	34	8750	0.0038857142857142857	10
199533	1995-08-14	14	16	7984	0.002004008016032064	6
199533	1995-08-14	15	26	7440	0.0034946236559139786	7
199533	1995-08-14	16	24	7472	0.0032119914346895075	11
199533	1995-08-14	17	28	6334	0.004420587306599305	11
199533	1995-08-14	18	42	5156	0.008145849495733127	13
199533	1995-08-14	19	36	4886	0.007367990176013099	9
199533	1995-08-14	20	46	4670	0.009850107066381156	7
199533	1995-08-14	21	12	4106	0.0029225523623964927	5
199533	1995-08-14	22	24	4392	0.00546448087431694	9
199533	1995-08-14	23	18	3964	0.004540867810292634	7
199533	1995-08-15	0	8	3200	0.0025	2
199533	1995-08-15	1	4	2322	0.0017226528854435831	1
199533	1995-08-15	2	28	2630	0.01064638783269962	4
199533	1995-08-15	3	32	1850	0.017297297297297298	4
199533	1995-08-15	4	4	2042	0.0019588638589618022	1
199533	1995-08-15	5	12	1976	0.006072874493927126	5
199533	1995-08-15	6	10	2434	0.004108463434675432	4
199533	1995-08-15	7	12	3158	0.0037998733375554147	5
199533	1995-08-15	8	22	5948	0.003698722259583053	9
199533	1995-08-15	9	30	5600	0.005357142857142857	10
199533	1995-08-15	10	62	7154	0.008666480290746436	13
199533	1995-08-15	11	36	8112	0.004437869822485207	12
199533	1995-08-15	12	10	8386	0.0011924636298592892	5
199533	1995-08-15	13	96	8588	0.011178388448998603	15
199533	1995-08-15	14	82	7966	0.010293748430831032	13
199533	1995-08-15	15	36	8590	0.004190919674039581	11
199533	1995-08-15	16	24	8358	0.002871500358937545	9
199533	1995-08-15	17	28	6270	0.004465709728867623	8
199533	1995-08-15	18	20	4526	0.004418912947414936	8
199533	1995-08-15	19	12	4148	0.0028929604628736743	3
199533	1995-08-15	20	18	3344	0.005382775119617225	7
199533	1995-08-15	21	16	3776	0.00423728813559322	7
199533	1995-08-15	22	26	3936	0.0066056910569105695	6
199533	1995-08-15	23	24	3376	0.0071090047393364926	10
199533	1995-08-16	0	18	2868	0.006276150627615063	7
199533	1995-08-16	1	22	2758	0.007976794778825236	6
199533	1995-08-16	2	10	2196	0.004553734061930784	2
199533	1995-08-16	3	10	2148	0.004655493482309125	2
199533	1995-08-16	4	4	1660	0.0024096385542168677	1
199533	1995-08-16	5	8	1670	0.004790419161676647	3
199533	1995-08-16	6	12	2158	0.005560704355885079	6
199533	1995-08-16	7	18	3362	0.005353955978584176	7
199533	1995-08-16	8	14	4676	0.0029940119760479044	5
199533	1995-08-16	9	16	5818	0.002750085940185631	5
199533	1995-08-16	10	16	6772	0.002362669816893089	8
199533	1995-08-16	11	28	7180	0.0038997214484679664	7
199533	1995-08-16	12	30	7158	0.004191114836546521	10
199533	1995-08-16	13	30	7860	0.003816793893129771	8
199533	1995-08-16	14	68	8356	0.008137865007180469	13
199533	1995-08-16	15	22	7886	0.002789753994420492	9
199533	1995-08-16	16	26	6996	0.0037164093767867354	7
199533	1995-08-16	17	30	6080	0.004934210526315789	8
199533	1995-08-16	18	28	4812	0.005818786367414797	8
199533	1995-08-16	19	20	4504	0.004440497335701598	7
199533	1995-08-16	20	12	4084	0.002938295788442703	3
199533	1995-08-16	21	14	4662	0.003003003003003003	4
199533	1995-08-16	22	28	3936	0.007113821138211382	6
199533	1995-08-16	23	36	3702	0.009724473257698542	6
199533	1995-08-17	0	10	3022	0.0033090668431502318	5
199533	1995-08-17	1	14	2634	0.005315110098709187	6
199533	1995-08-17	2	32	2032	0.015748031496062992	2
199533	1995-08-17	3	2	1486	0.0013458950201884253	1
199533	1995-08-17	4	12	2196	0.00546448087431694	5
199533	1995-08-17	5	4	1622	0.002466091245376079	2
199533	1995-08-17	6	4	1834	0.0021810250817884407	2
199533	1995-08-17	7	0	3686	0	0
199533	1995-08-17	8	20	5260	0.0038022813688212928	6
199533	1995-08-17	9	22	6144	0.0035807291666666665	7
199533	1995-08-17	10	32	7382	0.004334868599295584	10
199533	1995-08-17	11	14	6954	0.0020132297958009777	3
199533	1995-08-17	12	18	8094	0.002223869532987398	7
199533	1995-08-17	13	10	8068	0.0012394645513138325	5
199533	1995-08-17	14	54	8122	0.006648608717064762	16
199533	1995-08-17	15	30	9276	0.003234152652005175	10
199533	1995-08-17	16	38	8172	0.00465002447381302	9
199533	1995-08-17	17	28	6208	0.004510309278350515	9
199533	1995-08-17	18	56	5088	0.0110062893081761	11
199533	1995-08-17	19	34	4738	0.007176023638666104	11
199533	1995-08-17	20	40	4656	0.00859106529209622	11
199533	1995-08-17	21	18	3898	0.004617752693689072	5
199533	1995-08-17	22	20	3728	0.00536480686695279	5
199533	1995-08-17	23	26	3660	0.007103825136612022	9
199533	1995-08-18	0	22	2536	0.008675078864353312	7
199533	1995-08-18	1	8	3244	0.002466091245376079	3
199533	1995-08-18	2	4	2296	0.0017421602787456446	2
199533	1995-08-18	3	8	2262	0.0035366931918656055	4
199533	1995-08-18	4	0	1862	0	0
199533	1995-08-18	5	6	1872	0.003205128205128205	3
199533	1995-08-18	6	12	2080	0.0057692307692307696	5
199533	1995-08-18	7	26	3516	0.00739476678043231	5
199533	1995-08-18	8	26	5344	0.0048652694610778445	6
199533	1995-08-18	9	22	5946	0.003699966363942146	5
199533	1995-08-18	10	50	6974	0.007169486664754803	13
199533	1995-08-18	11	20	7514	0.002661698163428267	9
199533	1995-08-18	12	24	7296	0.003289473684210526	8
199533	1995-08-18	13	34	8640	0.003935185185185185	11
199533	1995-08-18	14	20	8092	0.002471576866040534	7
199533	1995-08-18	15	38	8514	0.004463237021376556	10
199533	1995-08-18	16	30	7412	0.0040474905558553695	7
199533	1995-08-18	17	24	5720	0.004195804195804196	10
199533	1995-08-18	18	28	4112	0.006809338521400778	6
199533	1995-08-18	19	18	3530	0.0050991501416430595	7
199533	1995-08-18	20	14	3280	0.00426829268292683	4
199533	1995-08-18	21	30	3458	0.008675534991324466	2
199533	1995-08-18	22	26	3788	0.006863780359028511	9
199533	1995-08-18	23	24	3200	0.0075	6
199533	1995-08-19	0	10	3256	0.003071253071253071	3
199533	1995-08-19	1	8	1928	0.004149377593360996	2
199533	1995-08-19	2	34	2368	0.014358108108108109	8
199533	1995-08-19	3	8	2058	0.003887269193391642	4
199533	1995-08-19	4	20	1492	0.013404825737265416	3
199533	1995-08-19	5	12	1236	0.009708737864077669	2
199533	1995-08-19	6	2	1640	0.0012195121951219512	1
199533	1995-08-19	7	8	1848	0.004329004329004329	4
199533	1995-08-19	8	24	2158	0.011121408711770158	7
199533	1995-08-19	9	12	2692	0.004457652303120356	5
199533	1995-08-19	10	12	3018	0.003976143141153081	5
199533	1995-08-19	11	16	3030	0.005280528052805281	5
199533	1995-08-19	12	14	3020	0.004635761589403974	5
199533	1995-08-19	13	18	2822	0.0063784549964564135	7
199533	1995-08-19	14	10	3954	0.0025290844714213456	4
199533	1995-08-19	15	32	3452	0.009269988412514484	11
199533	1995-08-19	16	40	3088	0.012953367875647668	5
199533	1995-08-19	17	40	3278	0.012202562538133009	10
199533	1995-08-19	18	14	2668	0.005247376311844078	5
199533	1995-08-19	19	22	2780	0.007913669064748202	4
199533	1995-08-19	20	6	3032	0.001978891820580475	3
199533	1995-08-19	21	28	3062	0.009144350097975179	8
199533	1995-08-19	22	10	3048	0.0032808398950131233	4
199533	1995-08-19	23	16	3256	0.004914004914004914	7
199533	1995-08-20	0	14	3332	0.004201680672268907	5
199533	1995-08-20	1	8	2708	0.0029542097488921715	3
199533	1995-08-20	2	10	1694	0.0059031877213695395	5
199533	1995-08-20	3	40	1820	0.02197802197802198	5
199533	1995-08-20	4	26	1436	0.018105849582172703	6
199533	1995-08-20	5	6	1154	0.005199306759098787	3
199533	1995-08-20	6	4	1004	0.00398406374501992	2
199533	1995-08-20	7	2	1698	0.001177856301531213	1
199533	1995-08-20	8	4	1738	0.0023014959723820483	2
199533	1995-08-20	9	12	2582	0.004647560030983733	5
199533	1995-08-20	10	28	3336	0.008393285371702638	9
199533	1995-08-20	11	34	3018	0.01126573889993373	12
199533	1995-08-20	12	92	3418	0.026916325336454067	7
199533	1995-08-20	13	54	3356	0.016090584028605484	6
199533	1995-08-20	14	16	3408	0.004694835680751174	7
199533	1995-08-20	15	30	3188	0.009410288582183186	11
199533	1995-08-20	16	26	3970	0.00654911838790932	7
199533	1995-08-20	17	12	3184	0.0037688442211055275	5
199533	1995-08-20	18	14	3202	0.004372267332916927	5
199533	1995-08-20	19	100	3036	0.03293807641633729	8
199533	1995-08-20	20	32	3234	0.009894867037724181	7
199533	1995-08-20	21	26	3140	0.008280254777070064	10
199533	1995-08-20	22	22	3410	0.0064516129032258064	8
199533	1995-08-20	23	28	3860	0.007253886010362694	7
199534	1995-08-21	0	18	3382	0.005322294500295683	6
199534	1995-08-21	1	10	3170	0.0031545741324921135	4
199534	1995-08-21	2	2	2430	0.0008230452674897119	1
199534	1995-08-21	3	16	2124	0.007532956685499058	7
199534	1995-08-21	4	38	1718	0.02211874272409779	7
199534	1995-08-21	5	42	2222	0.018901890189018902	4
199534	1995-08-21	6	10	2180	0.0045871559633027525	3
199534	1995-08-21	7	12	2940	0.004081632653061225	3
199534	1995-08-21	8	10	4042	0.002474022761009401	4
199534	1995-08-21	9	12	4800	0.0025	3
199534	1995-08-21	10	20	5996	0.00333555703802535	7
199534	1995-08-21	11	34	7388	0.0046020573903627505	12
199534	1995-08-21	12	74	9110	0.008122941822173435	16
199534	1995-08-21	13	38	7268	0.005228398458998349	13
199534	1995-08-21	14	14	6436	0.002175264139216905	7
199534	1995-08-21	15	48	8426	0.005696653216235461	15
199534	1995-08-21	16	22	8040	0.002736318407960199	10
199534	1995-08-21	17	64	6114	0.01046777886817141	12
199534	1995-08-21	18	14	5380	0.0026022304832713753	6
199534	1995-08-21	19	18	3760	0.0047872340425531915	6
199534	1995-08-21	20	18	4136	0.004352030947775629	6
199534	1995-08-21	21	42	4030	0.010421836228287842	10
199534	1995-08-21	22	16	2920	0.005479452054794521	5
199534	1995-08-21	23	18	3066	0.005870841487279843	6
199534	1995-08-22	0	8	3144	0.002544529262086514	4
